path	area	family	reads	writes
original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB	イベント関係	CALLNAME	21	0
original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB	イベント関係	CFLAG	17	13
original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB	イベント関係	CSTR	4	4
original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB	イベント関係	EXP	7	7
original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB	イベント関係	LOCAL	77	34
original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB	イベント関係	MASTER	8	0
original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB	イベント関係	MAXBASE	11	4
original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB	イベント関係	MONEY	3	3
original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB	イベント関係	NAME	1	0
original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB	イベント関係	NO	6	6
original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB	イベント関係	RESULT	9	9
original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB	イベント関係	TALENT	22	12
original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB	イベント関係	TARGET	20	0
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	ABL	2	2
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	CFLAG	22	22
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	CHARANUM	1	0
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	COUNT	10	3
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	EXP	1	1
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	FLAG	12	10
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	GLOBAL	18	14
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	ITEM	8	6
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	LOCAL	139	96
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	MASTER	34	0
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	MONEY	2	2
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	NO	2	0
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	RESULT	74	68
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	S	2	0
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	TALENT	13	13
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	TARGET	11	8
original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB	クリアボーナス関係	Y	7	2
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	ABL	56	28
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	ABLNAME	6	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	BASE	21	4
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	CALLNAME	9	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	CFLAG	152	115
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	COUNT	14	9
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	CSTR	42	22
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	DAY	28	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	EXP	28	10
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	EXPNAME	6	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	FLAG	2	1
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	LOCAL	360	22
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	LOCALS	5	4
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	NO	10	8
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	RESULT	20	17
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	TALENT	38	37
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	TALENTNAME	8	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	TARGET	9	1
original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB	クリアボーナス関係	TCVAR	50	28
original-game/ERB/クリアボーナス関係/CLEARBONUS_CALL.ERB	クリアボーナス関係	BASE	2	2
original-game/ERB/クリアボーナス関係/CLEARBONUS_CALL.ERB	クリアボーナス関係	FLAG	3	3
original-game/ERB/クリアボーナス関係/CLEARBONUS_CALL.ERB	クリアボーナス関係	MAXBASE	2	2
original-game/ERB/クリアボーナス関係/CLEARBONUS_CALL.ERB	クリアボーナス関係	NO	1	1
original-game/ERB/クリアボーナス関係/CLEARBONUS_CALL.ERB	クリアボーナス関係	PBAND	1	1
original-game/ERB/クリアボーナス関係/CLEARBONUS_CALL.ERB	クリアボーナス関係	RESULT	2	2
original-game/ERB/クリアボーナス関係/CLEARBONUS_CALL.ERB	クリアボーナス関係	TALENT	3	3
original-game/ERB/クリアボーナス関係/CLEARBONUS_CALL.ERB	クリアボーナス関係	TARGET	2	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	ABL	10	10
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	BASE	12	11
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	CALLNAME	2	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	CFLAG	5	5
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	EXP	2	2
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	GLOBAL	2	1
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	LOCAL	3	2
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	MARK	1	1
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	MASTER	1	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	MAXBASE	10	8
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	NO	1	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	PBAND	2	2
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	RESULT	12	12
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	TALENT	26	26
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	TARGET	3	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	X	1	1
original-game/ERB/クリアボーナス関係/CLEARBONUS_FUTANARI.ERB	クリアボーナス関係	BASE	4	3
original-game/ERB/クリアボーナス関係/CLEARBONUS_FUTANARI.ERB	クリアボーナス関係	CALLNAME	1	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_FUTANARI.ERB	クリアボーナス関係	CFLAG	14	14
original-game/ERB/クリアボーナス関係/CLEARBONUS_FUTANARI.ERB	クリアボーナス関係	LOCAL	23	1
original-game/ERB/クリアボーナス関係/CLEARBONUS_FUTANARI.ERB	クリアボーナス関係	NAME	1	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_FUTANARI.ERB	クリアボーナス関係	RESULT	11	11
original-game/ERB/クリアボーナス関係/CLEARBONUS_FUTANARI.ERB	クリアボーナス関係	TALENT	3	3
original-game/ERB/クリアボーナス関係/CLEARBONUS_FUTANARI.ERB	クリアボーナス関係	TALENTNAME	2	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_FUTANARI.ERB	クリアボーナス関係	TARGET	1	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_HENTAI.ERB	クリアボーナス関係	CALLNAME	1	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_HENTAI.ERB	クリアボーナス関係	LOCAL	5	1
original-game/ERB/クリアボーナス関係/CLEARBONUS_HENTAI.ERB	クリアボーナス関係	RESULT	2	2
original-game/ERB/クリアボーナス関係/CLEARBONUS_HENTAI.ERB	クリアボーナス関係	TALENT	4	4
original-game/ERB/クリアボーナス関係/CLEARBONUS_HENTAI.ERB	クリアボーナス関係	TALENTNAME	2	0
original-game/ERB/クリアボーナス関係/CLEARBONUS_HENTAI.ERB	クリアボーナス関係	TARGET	1	0
original-game/ERB/システム関係/ACTRESS_INFO.ERB	システム関係	A	62	0
original-game/ERB/システム関係/ACTRESS_INFO.ERB	システム関係	B	87	0
original-game/ERB/システム関係/ACTRESS_INFO.ERB	システム関係	C	114	0
original-game/ERB/システム関係/ACTRESS_INFO.ERB	システム関係	D	55	0
original-game/ERB/システム関係/ACTRESS_INFO.ERB	システム関係	E	23	0
original-game/ERB/システム関係/ACTRESS_INFO.ERB	システム関係	F	4	0
original-game/ERB/システム関係/ACTRESS_INFO.ERB	システム関係	GLOBAL	3	0
original-game/ERB/システム関係/ACTRESS_INFO.ERB	システム関係	I	1	0
original-game/ERB/システム関係/ACTRESS_INFO.ERB	システム関係	K	1	0
original-game/ERB/システム関係/ACTRESS_INFO.ERB	システム関係	PBAND	2	2
original-game/ERB/システム関係/ACTRESS_INFO.ERB	システム関係	RESULT	103	0
original-game/ERB/システム関係/ACTRESS_INFO.ERB	システム関係	S	29	0
original-game/ERB/システム関係/ACTRESS_INFO.ERB	システム関係	V	1	0
original-game/ERB/システム関係/ACTRESS_INFO.ERB	システム関係	X	103	102
original-game/ERB/システム関係/ACTRESS_INFO.ERB	システム関係	Y	2	1
original-game/ERB/システム関係/ACTRESS_LIST.ERB	システム関係	GLOBAL	2	0
original-game/ERB/システム関係/ACTRESS_LIST.ERB	システム関係	LOCAL	17	5
original-game/ERB/システム関係/ACTRESS_LIST.ERB	システム関係	MASTER	1	0
original-game/ERB/システム関係/ACTRESS_LIST.ERB	システム関係	RESULT	8	3
original-game/ERB/システム関係/ACTRESS_LIST.ERB	システム関係	X	2	2
original-game/ERB/システム関係/AUTOSAVE.ERB	システム関係	ASSI	1	1
original-game/ERB/システム関係/AUTOSAVE.ERB	システム関係	DAY	2	0
original-game/ERB/システム関係/AUTOSAVE.ERB	システム関係	FLAG	5	0
original-game/ERB/システム関係/AUTOSAVE.ERB	システム関係	LOCAL	3	2
original-game/ERB/システム関係/AUTOSAVE.ERB	システム関係	NAME	1	0
original-game/ERB/システム関係/AUTOSAVE.ERB	システム関係	RESULTS	11	8
original-game/ERB/システム関係/AUTOSAVE.ERB	システム関係	SAVEDATA	3	0
original-game/ERB/システム関係/AUTOSAVE.ERB	システム関係	TARGET	3	1
original-game/ERB/システム関係/AUTOSAVE.ERB	システム関係	TIME	1	1
original-game/ERB/システム関係/CALC_BEAUTY.ERB	システム関係	ABL	1	0
original-game/ERB/システム関係/CALC_BEAUTY.ERB	システム関係	BASE	19	16
original-game/ERB/システム関係/CALC_BEAUTY.ERB	システム関係	CFLAG	1	1
original-game/ERB/システム関係/CALC_BEAUTY.ERB	システム関係	CHARANUM	1	0
original-game/ERB/システム関係/CALC_BEAUTY.ERB	システム関係	COUNT	8	1
original-game/ERB/システム関係/CALC_BEAUTY.ERB	システム関係	MAXBASE	2	0
original-game/ERB/システム関係/CALC_BEAUTY.ERB	システム関係	TALENT	12	12
original-game/ERB/システム関係/CALC_BEAUTY.ERB	システム関係	TFLAG	5	5
original-game/ERB/システム関係/CALC_BEAUTY.ERB	システム関係	X	15	13
original-game/ERB/システム関係/CALC_EXABL.ERB	システム関係	ABL	160	120
original-game/ERB/システム関係/CALC_EXABL.ERB	システム関係	ABLNAME	70	0
original-game/ERB/システム関係/CALC_EXABL.ERB	システム関係	CFLAG	4	4
original-game/ERB/システム関係/CALC_EXABL.ERB	システム関係	CHARANUM	8	0
original-game/ERB/システム関係/CALC_EXABL.ERB	システム関係	COUNT	451	8
original-game/ERB/システム関係/CALC_EXABL.ERB	システム関係	EXP	134	54
original-game/ERB/システム関係/CALC_EXABL.ERB	システム関係	NAME	40	0
original-game/ERB/システム関係/CALC_EXABL.ERB	システム関係	TALENT	105	0
original-game/ERB/システム関係/CHEAT.ERB	システム関係	A	2	0
original-game/ERB/システム関係/CHEAT.ERB	システム関係	ABL	83	51
original-game/ERB/システム関係/CHEAT.ERB	システム関係	B	2	0
original-game/ERB/システム関係/CHEAT.ERB	システム関係	BASE	18	14
original-game/ERB/システム関係/CHEAT.ERB	システム関係	C	2	0
original-game/ERB/システム関係/CHEAT.ERB	システム関係	CFLAG	4	2
original-game/ERB/システム関係/CHEAT.ERB	システム関係	CHARANUM	2	0
original-game/ERB/システム関係/CHEAT.ERB	システム関係	COUNT	2	0
original-game/ERB/システム関係/CHEAT.ERB	システム関係	DAY	12	5
original-game/ERB/システム関係/CHEAT.ERB	システム関係	EX	8	8
original-game/ERB/システム関係/CHEAT.ERB	システム関係	EXP	26	16
original-game/ERB/システム関係/CHEAT.ERB	システム関係	FLAG	1	0
original-game/ERB/システム関係/CHEAT.ERB	システム関係	ITEM	59	47
original-game/ERB/システム関係/CHEAT.ERB	システム関係	JUEL	43	32
original-game/ERB/システム関係/CHEAT.ERB	システム関係	LOCAL	1	1
original-game/ERB/システム関係/CHEAT.ERB	システム関係	LOSEBASE	2	2
original-game/ERB/システム関係/CHEAT.ERB	システム関係	MAXBASE	25	6
original-game/ERB/システム関係/CHEAT.ERB	システム関係	MONEY	14	6
original-game/ERB/システム関係/CHEAT.ERB	システム関係	NAME	13	0
original-game/ERB/システム関係/CHEAT.ERB	システム関係	O	30	0
original-game/ERB/システム関係/CHEAT.ERB	システム関係	PALAM	41	37
original-game/ERB/システム関係/CHEAT.ERB	システム関係	RELATION	12	6
original-game/ERB/システム関係/CHEAT.ERB	システム関係	RESULT	149	81
original-game/ERB/システム関係/CHEAT.ERB	システム関係	TALENT	94	40
original-game/ERB/システム関係/CHEAT.ERB	システム関係	TARGET	343	1
original-game/ERB/システム関係/CHEAT.ERB	システム関係	TIME	5	4
original-game/ERB/システム関係/CHEAT.ERB	システム関係	V	2	0
original-game/ERB/システム関係/CHEAT.ERB	システム関係	X	30	0
original-game/ERB/システム関係/DELCHARA.erb	システム関係	ARG	8	0
original-game/ERB/システム関係/DELCHARA.erb	システム関係	ASSI	4	2
original-game/ERB/システム関係/DELCHARA.erb	システム関係	CFLAG	3	3
original-game/ERB/システム関係/DELCHARA.erb	システム関係	CHARANUM	1	0
original-game/ERB/システム関係/DELCHARA.erb	システム関係	COUNT	2	0
original-game/ERB/システム関係/DELCHARA.erb	システム関係	FLAG	9	7
original-game/ERB/システム関係/DELCHARA.erb	システム関係	MASTER	1	0
original-game/ERB/システム関係/DELCHARA.erb	システム関係	N	3	2
original-game/ERB/システム関係/DELCHARA.erb	システム関係	NO	2	1
original-game/ERB/システム関係/DELCHARA.erb	システム関係	TARGET	1	1
original-game/ERB/システム関係/GENITAL_SLANG.ERB	システム関係	CALLNAME	3	0
original-game/ERB/システム関係/GENITAL_SLANG.ERB	システム関係	CFLAG	1	1
original-game/ERB/システム関係/GENITAL_SLANG.ERB	システム関係	CSTR	91	62
original-game/ERB/システム関係/GENITAL_SLANG.ERB	システム関係	EXP	2	2
original-game/ERB/システム関係/GENITAL_SLANG.ERB	システム関係	FLAG	1	1
original-game/ERB/システム関係/GENITAL_SLANG.ERB	システム関係	LOCAL	43	43
original-game/ERB/システム関係/GENITAL_SLANG.ERB	システム関係	NAME	1	0
original-game/ERB/システム関係/GENITAL_SLANG.ERB	システム関係	RESULT	21	21
original-game/ERB/システム関係/GENITAL_SLANG.ERB	システム関係	RESULTS	12	6
original-game/ERB/システム関係/GENITAL_SLANG.ERB	システム関係	TALENT	4	3
original-game/ERB/システム関係/GENITAL_SLANG.ERB	システム関係	TARGET	8	0
original-game/ERB/システム関係/GENITALFORM.ERB	システム関係	BASE	7	6
original-game/ERB/システム関係/GENITALFORM.ERB	システム関係	CALLNAME	1	0
original-game/ERB/システム関係/GENITALFORM.ERB	システム関係	CFLAG	29	29
original-game/ERB/システム関係/GENITALFORM.ERB	システム関係	CHARANUM	1	0
original-game/ERB/システム関係/GENITALFORM.ERB	システム関係	COUNT	6	0
original-game/ERB/システム関係/GENITALFORM.ERB	システム関係	EXP	2	0
original-game/ERB/システム関係/GENITALFORM.ERB	システム関係	FLAG	2	2
original-game/ERB/システム関係/GENITALFORM.ERB	システム関係	NAME	1	0
original-game/ERB/システム関係/GENITALFORM.ERB	システム関係	RESULT	9	9
original-game/ERB/システム関係/GENITALFORM.ERB	システム関係	T	28	0
original-game/ERB/システム関係/GENITALFORM.ERB	システム関係	TALENT	6	5
original-game/ERB/システム関係/GENITALFORM.ERB	システム関係	TALENTNAME	1	0
original-game/ERB/システム関係/GENITALFORM.ERB	システム関係	V	6	3
original-game/ERB/システム関係/INFO.ERB	システム関係	A	6	0
original-game/ERB/システム関係/INFO.ERB	システム関係	ABL	93	43
original-game/ERB/システム関係/INFO.ERB	システム関係	ABLNAME	3	0
original-game/ERB/システム関係/INFO.ERB	システム関係	ARG	6	5
original-game/ERB/システム関係/INFO.ERB	システム関係	ASSI	13	1
original-game/ERB/システム関係/INFO.ERB	システム関係	B	3	0
original-game/ERB/システム関係/INFO.ERB	システム関係	BASE	16	0
original-game/ERB/システム関係/INFO.ERB	システム関係	CALLNAME	3	0
original-game/ERB/システム関係/INFO.ERB	システム関係	CFLAG	56	11
original-game/ERB/システム関係/INFO.ERB	システム関係	CHARANUM	1	0
original-game/ERB/システム関係/INFO.ERB	システム関係	COUNT	124	89
original-game/ERB/システム関係/INFO.ERB	システム関係	CSTR	4	0
original-game/ERB/システム関係/INFO.ERB	システム関係	DAY	2	0
original-game/ERB/システム関係/INFO.ERB	システム関係	EXP	122	41
original-game/ERB/システム関係/INFO.ERB	システム関係	EXPNAME	1	0
original-game/ERB/システム関係/INFO.ERB	システム関係	FLAG	14	7
original-game/ERB/システム関係/INFO.ERB	システム関係	LOCAL	26	10
original-game/ERB/システム関係/INFO.ERB	システム関係	MARK	8	0
original-game/ERB/システム関係/INFO.ERB	システム関係	MASTER	14	0
original-game/ERB/システム関係/INFO.ERB	システム関係	MAXBASE	21	0
original-game/ERB/システム関係/INFO.ERB	システム関係	NAME	5	0
original-game/ERB/システム関係/INFO.ERB	システム関係	NO	2	0
original-game/ERB/システム関係/INFO.ERB	システム関係	P	6	0
original-game/ERB/システム関係/INFO.ERB	システム関係	RELATION	7	0
original-game/ERB/システム関係/INFO.ERB	システム関係	RESULT	1	1
original-game/ERB/システム関係/INFO.ERB	システム関係	S	72	62
original-game/ERB/システム関係/INFO.ERB	システム関係	STAIN	18	0
original-game/ERB/システム関係/INFO.ERB	システム関係	TALENT	204	96
original-game/ERB/システム関係/INFO.ERB	システム関係	TALENTNAME	1	0
original-game/ERB/システム関係/INFO.ERB	システム関係	TARGET	11	1
original-game/ERB/システム関係/INFO.ERB	システム関係	TEQUIP	63	0
original-game/ERB/システム関係/INFO.ERB	システム関係	TFLAG	3	0
original-game/ERB/システム関係/INFO.ERB	システム関係	TIME	1	1
original-game/ERB/システム関係/INFO.ERB	システム関係	U	23	14
original-game/ERB/システム関係/INFO.ERB	システム関係	V	8	1
original-game/ERB/システム関係/INFO.ERB	システム関係	X	20	6
original-game/ERB/システム関係/INFORMATION_MASTER.ERB	システム関係	A	4	2
original-game/ERB/システム関係/INFORMATION_MASTER.ERB	システム関係	B	4	2
original-game/ERB/システム関係/INFORMATION_MASTER.ERB	システム関係	C	4	2
original-game/ERB/システム関係/INFORMATION_MASTER.ERB	システム関係	CALLNAME	1	0
original-game/ERB/システム関係/INFORMATION_MASTER.ERB	システム関係	CFLAG	3	3
original-game/ERB/システム関係/INFORMATION_MASTER.ERB	システム関係	CHARANUM	1	0
original-game/ERB/システム関係/INFORMATION_MASTER.ERB	システム関係	COUNT	9	1
original-game/ERB/システム関係/INFORMATION_MASTER.ERB	システム関係	D	4	2
original-game/ERB/システム関係/INFORMATION_MASTER.ERB	システム関係	E	3	2
original-game/ERB/システム関係/INFORMATION_MASTER.ERB	システム関係	EXP	3	0
original-game/ERB/システム関係/INFORMATION_MASTER.ERB	システム関係	FLAG	1	1
original-game/ERB/システム関係/INFORMATION_MASTER.ERB	システム関係	MASTER	1	0
original-game/ERB/システム関係/INFORMATION_MASTER.ERB	システム関係	MONEY	1	0
original-game/ERB/システム関係/INFORMATION_MASTER.ERB	システム関係	TALENT	2	1
original-game/ERB/システム関係/LABELNAME.ERB	システム関係	CALLNAME	1	0
original-game/ERB/システム関係/LABELNAME.ERB	システム関係	CSTR	11	9
original-game/ERB/システム関係/LABELNAME.ERB	システム関係	EXP	1	1
original-game/ERB/システム関係/LABELNAME.ERB	システム関係	LOCAL	8	8
original-game/ERB/システム関係/LABELNAME.ERB	システム関係	MASTER	13	0
original-game/ERB/システム関係/LABELNAME.ERB	システム関係	P	1	0
original-game/ERB/システム関係/LABELNAME.ERB	システム関係	RESULT	2	2
original-game/ERB/システム関係/LABELNAME.ERB	システム関係	RESULTS	4	1
original-game/ERB/システム関係/LABELNAME.ERB	システム関係	S	2	0
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	BASE	10	0
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	C	1	0
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	CFLAG	28	14
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	CHARANUM	4	0
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	DAY	3	0
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	FLAG	3	0
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	LOCAL	9	3
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	MASTER	1	0
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	MAXBASE	9	0
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	NAME	2	0
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	NICKNAME	1	0
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	RESULT	5	3
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	TALENT	9	0
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	TARGET	1	1
original-game/ERB/システム関係/LYCEE.ERB	システム関係	A	6	4
original-game/ERB/システム関係/LYCEE.ERB	システム関係	ABL	2	0
original-game/ERB/システム関係/LYCEE.ERB	システム関係	BASE	16	1
original-game/ERB/システム関係/LYCEE.ERB	システム関係	C	2	0
original-game/ERB/システム関係/LYCEE.ERB	システム関係	CALLNAME	14	0
original-game/ERB/システム関係/LYCEE.ERB	システム関係	CFLAG	67	45
original-game/ERB/システム関係/LYCEE.ERB	システム関係	CHARANUM	19	0
original-game/ERB/システム関係/LYCEE.ERB	システム関係	COUNT	108	20
original-game/ERB/システム関係/LYCEE.ERB	システム関係	CSTR	2	1
original-game/ERB/システム関係/LYCEE.ERB	システム関係	DAY	6	0
original-game/ERB/システム関係/LYCEE.ERB	システム関係	EXP	5	4
original-game/ERB/システム関係/LYCEE.ERB	システム関係	EXPNAME	2	0
original-game/ERB/システム関係/LYCEE.ERB	システム関係	FLAG	43	0
original-game/ERB/システム関係/LYCEE.ERB	システム関係	JUEL	2	2
original-game/ERB/システム関係/LYCEE.ERB	システム関係	LOCAL	133	35
original-game/ERB/システム関係/LYCEE.ERB	システム関係	MASTER	1	0
original-game/ERB/システム関係/LYCEE.ERB	システム関係	MAXBASE	10	0
original-game/ERB/システム関係/LYCEE.ERB	システム関係	MONEY	8	7
original-game/ERB/システム関係/LYCEE.ERB	システム関係	NAME	19	0
original-game/ERB/システム関係/LYCEE.ERB	システム関係	NO	7	0
original-game/ERB/システム関係/LYCEE.ERB	システム関係	PALAMNAME	2	0
original-game/ERB/システム関係/LYCEE.ERB	システム関係	RELATION	7	0
original-game/ERB/システム関係/LYCEE.ERB	システム関係	RESULT	34	25
original-game/ERB/システム関係/LYCEE.ERB	システム関係	TALENT	7	1
original-game/ERB/システム関係/LYCEE.ERB	システム関係	TARGET	9	3
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	A	5	1
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	ABL	2	0
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	B	4	1
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	C	1	1
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	CALLNAME	4	0
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	CFLAG	35	11
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	COUNT	38	12
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	EXP	24	3
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	EXPNAME	1	0
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	FLAG	6	1
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	I	22	8
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	J	17	4
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	JUEL	5	1
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	MASTER	9	0
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	N	14	14
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	PALAMNAME	1	0
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	T	9	1
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	TALENT	8	6
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	TALENTNAME	1	0
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	TARGET	4	0
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	U	7	1
original-game/ERB/システム関係/OTHER_CALC.ERB	システム関係	A	2	2
original-game/ERB/システム関係/OTHER_CALC.ERB	システム関係	B	2	2
original-game/ERB/システム関係/OTHER_CALC.ERB	システム関係	C	2	2
original-game/ERB/システム関係/OTHER_CALC.ERB	システム関係	CFLAG	71	70
original-game/ERB/システム関係/OTHER_CALC.ERB	システム関係	CHARANUM	2	0
original-game/ERB/システム関係/OTHER_CALC.ERB	システム関係	COUNT	84	1
original-game/ERB/システム関係/OTHER_CALC.ERB	システム関係	CSTR	42	42
original-game/ERB/システム関係/OTHER_CALC.ERB	システム関係	D	2	2
original-game/ERB/システム関係/OTHER_CALC.ERB	システム関係	DAY	12	12
original-game/ERB/システム関係/OTHER_CALC.ERB	システム関係	E	2	2
