labelId	label	rawLabel	scope	kind	path	area	line	encoding	incomingStaticCalls	outgoingCalls	entryKind
original-game/ERB/イベント関係/ADD_ANGEL.ERB:127:ADD_ANGEL_ASSI	ADD_ANGEL_ASSI	ADD_ANGEL_ASSI		global	original-game/ERB/イベント関係/ADD_ANGEL.ERB	イベント関係	127	utf-8-sig	0	0	unreferenced-global
original-game/ERB/イベント関係/ADD_CATASTROPH.ERB:58:ADD_CATASTROPH_ASSI	ADD_CATASTROPH_ASSI	ADD_CATASTROPH_ASSI		global	original-game/ERB/イベント関係/ADD_CATASTROPH.ERB	イベント関係	58	utf-8-sig	0	0	unreferenced-global
original-game/ERB/イベント関係/EVENT_K.ERB:16:EVENTSHOP	EVENTSHOP	EVENTSHOP		global	original-game/ERB/イベント関係/EVENT_K.ERB	イベント関係	16	utf-8-sig	3	0	engine-entry
original-game/ERB/イベント関係/EVENT_K.ERB:84:SINGLE_ENDING	SINGLE_ENDING	SINGLE_ENDING		global	original-game/ERB/イベント関係/EVENT_K.ERB	イベント関係	84	utf-8-sig	0	1	unreferenced-global
original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:381:EVENT_JUNIORHIGHSCHOOL	EVENT_JUNIORHIGHSCHOOL	EVENT_JUNIORHIGHSCHOOL		global	original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB	イベント関係	381	utf-8-sig	0	2	unreferenced-global
original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:449:EVENT_HIGHSCHOOL	EVENT_HIGHSCHOOL	EVENT_HIGHSCHOOL		global	original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB	イベント関係	449	utf-8-sig	0	2	unreferenced-global
original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:590:SOMETIMES_SHE_COMES_BACK	SOMETIMES_SHE_COMES_BACK	SOMETIMES_SHE_COMES_BACK		global	original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB	イベント関係	590	utf-8-sig	0	0	unreferenced-global
original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:1126:CHECK_CHILD_CARE	CHECK_CHILD_CARE	CHECK_CHILD_CARE		global	original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB	イベント関係	1126	utf-8-sig	0	0	unreferenced-global
original-game/ERB/イベント関係/EVENT_TURNEND.ERB:6:EVENTTURNEND	EVENTTURNEND	EVENTTURNEND		global	original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	6	utf-8-sig	13	52	engine-entry
original-game/ERB/イベント関係/EVENT_TURNEND.ERB:394:RESTLIFE	RESTLIFE	RESTLIFE		global	original-game/ERB/イベント関係/EVENT_TURNEND.ERB	イベント関係	394	utf-8-sig	0	1	unreferenced-global
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB:7:WORK_MESSAGE_STRIP_01	WORK_MESSAGE_STRIP_01	WORK_MESSAGE_STRIP_01		global	original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	7	utf-8-sig	0	4	unreferenced-global
original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB:192:WORK_MESSAGE_STRIP_02	WORK_MESSAGE_STRIP_02	WORK_MESSAGE_STRIP_02		global	original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB	イベント関係	192	utf-8-sig	0	1	unreferenced-global
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:293:BF_COMMONEV_0	BF_COMMONEV_0	BF_COMMONEV_0		global	original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	293	utf-8-sig	0	2	unreferenced-global
original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:490:BF_COMMONEV_1	BF_COMMONEV_1	BF_COMMONEV_1		global	original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB	イベント関係	490	utf-8-sig	0	1	unreferenced-global
original-game/ERB/イベント関係/NTR関係/BOYFRIENDNAME_CALC2.ERB:4:DECIDE_BOYFRIEND2	DECIDE_BOYFRIEND2	DECIDE_BOYFRIEND2		global	original-game/ERB/イベント関係/NTR関係/BOYFRIENDNAME_CALC2.ERB	イベント関係	4	utf-8-sig	0	0	unreferenced-global
original-game/ERB/イベント関係/NTR関係/BOYFRIENDNAME_CALC2.ERB:356:DECIDE_SEXFRIEND2	DECIDE_SEXFRIEND2	DECIDE_SEXFRIEND2		global	original-game/ERB/イベント関係/NTR関係/BOYFRIENDNAME_CALC2.ERB	イベント関係	356	utf-8-sig	0	0	unreferenced-global
original-game/ERB/イベント関係/NTR関係/COMPA.ERB:101:COMPA_TAKEOUT	COMPA_TAKEOUT	COMPA_TAKEOUT		global	original-game/ERB/イベント関係/NTR関係/COMPA.ERB	イベント関係	101	utf-8-sig	0	0	unreferenced-global
original-game/ERB/イベント関係/職業素質系/JOB_EXEC.ERB:31:JOB_EXEC_203	JOB_EXEC_203	JOB_EXEC_203(ARG)		global	original-game/ERB/イベント関係/職業素質系/JOB_EXEC.ERB	イベント関係	31	utf-8-sig	0	0	unreferenced-global
original-game/ERB/イベント関係/職業素質系/JOB_EXEC.ERB:52:JOB_EXEC_402	JOB_EXEC_402	JOB_EXEC_402(ARG)		global	original-game/ERB/イベント関係/職業素質系/JOB_EXEC.ERB	イベント関係	52	utf-8-sig	0	0	unreferenced-global
original-game/ERB/イベント関係/職業素質系/JOB_EXEC.ERB:62:JOB_EXEC_421	JOB_EXEC_421	JOB_EXEC_421(ARG)		global	original-game/ERB/イベント関係/職業素質系/JOB_EXEC.ERB	イベント関係	62	utf-8-sig	0	0	unreferenced-global
original-game/ERB/イベント関係/職業素質系/MODEL_EVENT.ERB:20:MODEL_EVENT0	MODEL_EVENT0	MODEL_EVENT0		global	original-game/ERB/イベント関係/職業素質系/MODEL_EVENT.ERB	イベント関係	20	utf-8-sig	0	0	unreferenced-global
original-game/ERB/クリアボーナス関係/CLEARBONUS_CALL.ERB:24:CLEARBONUS_CALL_MIHIRO	CLEARBONUS_CALL_MIHIRO	CLEARBONUS_CALL_MIHIRO		global	original-game/ERB/クリアボーナス関係/CLEARBONUS_CALL.ERB	クリアボーナス関係	24	utf-8-sig	0	1	unreferenced-global
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB:13:CLEARBONUS_CHARA_2	CLEARBONUS_CHARA_2	CLEARBONUS_CHARA_2		global	original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	13	utf-8-sig	0	1	unreferenced-global
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB:42:CLEARBONUS_CHARA_80	CLEARBONUS_CHARA_80	CLEARBONUS_CHARA_80		global	original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	42	utf-8-sig	0	1	unreferenced-global
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB:67:CLEARBONUS_CHARA_230	CLEARBONUS_CHARA_230	CLEARBONUS_CHARA_230		global	original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	67	utf-8-sig	0	3	unreferenced-global
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB:128:CLEARBONUS_CHARA_85	CLEARBONUS_CHARA_85	CLEARBONUS_CHARA_85		global	original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	128	utf-8-sig	0	2	unreferenced-global
original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB:202:CLEARBONUS_CHARA_EXTEND_DETAIL	CLEARBONUS_CHARA_EXTEND_DETAIL	CLEARBONUS_CHARA_EXTEND_DETAIL		global	original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB	クリアボーナス関係	202	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/AUTOSAVE.ERB:1:SYSTEM_AUTOSAVE	SYSTEM_AUTOSAVE	SYSTEM_AUTOSAVE		global	original-game/ERB/システム関係/AUTOSAVE.ERB	システム関係	1	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/INFO.ERB:1105:SAVEINFO	SAVEINFO	SAVEINFO		global	original-game/ERB/システム関係/INFO.ERB	システム関係	1105	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/LYCEE.ERB:285:LIFE_LIST_LYCEE_IN	LIFE_LIST_LYCEE_IN	LIFE_LIST_LYCEE_IN		global	original-game/ERB/システム関係/LYCEE.ERB	システム関係	285	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/LYCEE.ERB:352:LIFE_LIST_LYCEE_OUT	LIFE_LIST_LYCEE_OUT	LIFE_LIST_LYCEE_OUT		global	original-game/ERB/システム関係/LYCEE.ERB	システム関係	352	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/ORIGINAL.ERB:73:WORK_EXP2	WORK_EXP2	WORK_EXP2		global	original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	73	utf-8-sig	0	14	unreferenced-global
original-game/ERB/システム関係/OTHER_CALC.ERB:7:CIGARETTES	CIGARETTES	CIGARETTES		global	original-game/ERB/システム関係/OTHER_CALC.ERB	システム関係	7	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/OTHER_CALC.ERB:55:KILL_TARGET_4COUNT	KILL_TARGET_4COUNT	KILL_TARGET_4COUNT		global	original-game/ERB/システム関係/OTHER_CALC.ERB	システム関係	55	utf-8-sig	0	1	unreferenced-global
original-game/ERB/システム関係/PLEASE.ERB:331:LIFE_LIST_PLEASE	LIFE_LIST_PLEASE	LIFE_LIST_PLEASE		global	original-game/ERB/システム関係/PLEASE.ERB	システム関係	331	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/SELL_CHARA.ERB:181:LONG_GOOD_BYE	LONG_GOOD_BYE	LONG_GOOD_BYE		global	original-game/ERB/システム関係/SELL_CHARA.ERB	システム関係	181	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/SHOP_ITEM.ERB:51:EVENTBUY	EVENTBUY	EVENTBUY		global	original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	51	utf-8-sig	0	11	engine-entry
original-game/ERB/システム関係/SHOP_MAIN.ERB:13:EVENTSHOP	EVENTSHOP	EVENTSHOP		global	original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	13	utf-8-sig	3	0	engine-entry
original-game/ERB/システム関係/SHOP_MAIN.ERB:24:SHOW_SHOP	SHOW_SHOP	SHOW_SHOP		global	original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	24	utf-8-sig	0	3	unreferenced-global
original-game/ERB/システム関係/SHOP_MAIN.ERB:191:USERSHOP	USERSHOP	USERSHOP		global	original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	191	utf-8-sig	0	22	unreferenced-global
original-game/ERB/システム関係/SHOP_MAIN.ERB:1061:PRINT_LOSTVIRGIN_MASTERNAME	PRINT_LOSTVIRGIN_MASTERNAME	PRINT_LOSTVIRGIN_MASTERNAME		global	original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	1061	utf-8-sig	0	1	unreferenced-global
original-game/ERB/システム関係/SHOP_MAIN.ERB:1067:PRINT_FIRSTKISS_MASTERNAME	PRINT_FIRSTKISS_MASTERNAME	PRINT_FIRSTKISS_MASTERNAME		global	original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	1067	utf-8-sig	0	1	unreferenced-global
original-game/ERB/システム関係/SYSTEM_GAMESTART.ERB:10:EVENTFIRST	EVENTFIRST	EVENTFIRST		global	original-game/ERB/システム関係/SYSTEM_GAMESTART.ERB	システム関係	10	utf-8-sig	0	10	engine-entry
original-game/ERB/システム関係/SYSTEM_SOURCE.ERB:5:SOURCE_CHECK	SOURCE_CHECK	SOURCE_CHECK		global	original-game/ERB/システム関係/SYSTEM_SOURCE.ERB	システム関係	5	utf-8-sig	0	67	unreferenced-global
original-game/ERB/システム関係/SYSTEM_SOURCE.ERB:2062:PALAM_MESSAGE	PALAM_MESSAGE	PALAM_MESSAGE		global	original-game/ERB/システム関係/SYSTEM_SOURCE.ERB	システム関係	2062	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT.ERB:238:ARBEIT_CHECK_RENEW	ARBEIT_CHECK_RENEW	ARBEIT_CHECK_RENEW		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT.ERB	システム関係	238	utf-8-sig	0	3	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT.ERB:271:ARBEIT_ADD_EXP	ARBEIT_ADD_EXP	ARBEIT_ADD_EXP(ARG,		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT.ERB	システム関係	271	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_01_KANON.ERB:8:ARBEIT_TITLE_1	ARBEIT_TITLE_1	ARBEIT_TITLE_1		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_01_KANON.ERB	システム関係	8	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_01_KANON.ERB:26:ARBEIT_PERMISSION_1	ARBEIT_PERMISSION_1	ARBEIT_PERMISSION_1(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_01_KANON.ERB	システム関係	26	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_01_KANON.ERB:45:ARBEIT_EXEC_1	ARBEIT_EXEC_1	ARBEIT_EXEC_1(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_01_KANON.ERB	システム関係	45	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_01_KANON.ERB:75:ARBEIT_INFO_1	ARBEIT_INFO_1	ARBEIT_INFO_1		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_01_KANON.ERB	システム関係	75	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_02_SAORI.ERB:9:ARBEIT_TITLE_2	ARBEIT_TITLE_2	ARBEIT_TITLE_2		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_02_SAORI.ERB	システム関係	9	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_02_SAORI.ERB:27:ARBEIT_PERMISSION_2	ARBEIT_PERMISSION_2	ARBEIT_PERMISSION_2(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_02_SAORI.ERB	システム関係	27	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_02_SAORI.ERB:43:ARBEIT_EXEC_2	ARBEIT_EXEC_2	ARBEIT_EXEC_2(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_02_SAORI.ERB	システム関係	43	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_02_SAORI.ERB:72:ARBEIT_INFO_2	ARBEIT_INFO_2	ARBEIT_INFO_2		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_02_SAORI.ERB	システム関係	72	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_03_YUKAKO.ERB:8:ARBEIT_TITLE_3	ARBEIT_TITLE_3	ARBEIT_TITLE_3		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_03_YUKAKO.ERB	システム関係	8	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_03_YUKAKO.ERB:26:ARBEIT_PERMISSION_3	ARBEIT_PERMISSION_3	ARBEIT_PERMISSION_3(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_03_YUKAKO.ERB	システム関係	26	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_03_YUKAKO.ERB:42:ARBEIT_EXEC_3	ARBEIT_EXEC_3	ARBEIT_EXEC_3(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_03_YUKAKO.ERB	システム関係	42	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_03_YUKAKO.ERB:70:ARBEIT_INFO_3	ARBEIT_INFO_3	ARBEIT_INFO_3		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_03_YUKAKO.ERB	システム関係	70	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_04_HARUNO.ERB:8:ARBEIT_TITLE_4	ARBEIT_TITLE_4	ARBEIT_TITLE_4		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_04_HARUNO.ERB	システム関係	8	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_04_HARUNO.ERB:26:ARBEIT_PERMISSION_4	ARBEIT_PERMISSION_4	ARBEIT_PERMISSION_4(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_04_HARUNO.ERB	システム関係	26	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_04_HARUNO.ERB:42:ARBEIT_EXEC_4	ARBEIT_EXEC_4	ARBEIT_EXEC_4(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_04_HARUNO.ERB	システム関係	42	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_04_HARUNO.ERB:72:ARBEIT_INFO_4	ARBEIT_INFO_4	ARBEIT_INFO_4		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_04_HARUNO.ERB	システム関係	72	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_05_ELENA.ERB:8:ARBEIT_TITLE_5	ARBEIT_TITLE_5	ARBEIT_TITLE_5		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_05_ELENA.ERB	システム関係	8	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_05_ELENA.ERB:26:ARBEIT_PERMISSION_5	ARBEIT_PERMISSION_5	ARBEIT_PERMISSION_5(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_05_ELENA.ERB	システム関係	26	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_05_ELENA.ERB:42:ARBEIT_EXEC_5	ARBEIT_EXEC_5	ARBEIT_EXEC_5(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_05_ELENA.ERB	システム関係	42	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_05_ELENA.ERB:70:ARBEIT_INFO_5	ARBEIT_INFO_5	ARBEIT_INFO_5		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_05_ELENA.ERB	システム関係	70	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_06_AYESHA.ERB:8:ARBEIT_TITLE_6	ARBEIT_TITLE_6	ARBEIT_TITLE_6		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_06_AYESHA.ERB	システム関係	8	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_06_AYESHA.ERB:26:ARBEIT_PERMISSION_6	ARBEIT_PERMISSION_6	ARBEIT_PERMISSION_6(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_06_AYESHA.ERB	システム関係	26	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_06_AYESHA.ERB:42:ARBEIT_EXEC_6	ARBEIT_EXEC_6	ARBEIT_EXEC_6(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_06_AYESHA.ERB	システム関係	42	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_06_AYESHA.ERB:69:ARBEIT_INFO_6	ARBEIT_INFO_6	ARBEIT_INFO_6		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_06_AYESHA.ERB	システム関係	69	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_07_OTOHA.ERB:8:ARBEIT_TITLE_7	ARBEIT_TITLE_7	ARBEIT_TITLE_7		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_07_OTOHA.ERB	システム関係	8	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_07_OTOHA.ERB:26:ARBEIT_PERMISSION_7	ARBEIT_PERMISSION_7	ARBEIT_PERMISSION_7(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_07_OTOHA.ERB	システム関係	26	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_07_OTOHA.ERB:42:ARBEIT_EXEC_7	ARBEIT_EXEC_7	ARBEIT_EXEC_7(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_07_OTOHA.ERB	システム関係	42	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_07_OTOHA.ERB:74:ARBEIT_INFO_7	ARBEIT_INFO_7	ARBEIT_INFO_7		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_07_OTOHA.ERB	システム関係	74	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_08_MARI.ERB:8:ARBEIT_TITLE_8	ARBEIT_TITLE_8	ARBEIT_TITLE_8		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_08_MARI.ERB	システム関係	8	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_08_MARI.ERB:26:ARBEIT_PERMISSION_8	ARBEIT_PERMISSION_8	ARBEIT_PERMISSION_8(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_08_MARI.ERB	システム関係	26	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_08_MARI.ERB:42:ARBEIT_EXEC_8	ARBEIT_EXEC_8	ARBEIT_EXEC_8(ARG)		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_08_MARI.ERB	システム関係	42	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/アルバイト関係/ARBEIT_08_MARI.ERB:74:ARBEIT_INFO_8	ARBEIT_INFO_8	ARBEIT_INFO_8		global	original-game/ERB/システム関係/アルバイト関係/ARBEIT_08_MARI.ERB	システム関係	74	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/未使用/JOBNAME.ERB:1:JOBNAME	JOBNAME	JOBNAME		global	original-game/ERB/システム関係/未使用/JOBNAME.ERB	システム関係	1	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/未使用/LIFELIST_PRINT.ERB:5:LIFE_LIST_SLAVE	LIFE_LIST_SLAVE	LIFE_LIST_SLAVE(ARG)		global	original-game/ERB/システム関係/未使用/LIFELIST_PRINT.ERB	システム関係	5	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/未使用/SHOP_SLAVE1.ERB:20:CHARA_BUY	CHARA_BUY	CHARA_BUY		global	original-game/ERB/システム関係/未使用/SHOP_SLAVE1.ERB	システム関係	20	utf-8-sig	0	14	unreferenced-global
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:650:SOILING_CLOTH_EJECTION	SOILING_CLOTH_EJECTION	SOILING_CLOTH_EJECTION		global	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	650	utf-8-sig	0	2	unreferenced-global
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:683:SOILING_SUMATA	SOILING_SUMATA	SOILING_SUMATA		global	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	683	utf-8-sig	0	3	unreferenced-global
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:724:PRINT_CLOTHTYPE_SPECIAL_CHANGING	PRINT_CLOTHTYPE_SPECIAL_CHANGING	PRINT_CLOTHTYPE_SPECIAL_CHANGING		global	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	724	utf-8-sig	0	1	unreferenced-global
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:737:PRINT_CLOTHTYPE_MAIN_ONE_CHANGING	PRINT_CLOTHTYPE_MAIN_ONE_CHANGING	PRINT_CLOTHTYPE_MAIN_ONE_CHANGING		global	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	737	utf-8-sig	0	1	unreferenced-global
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:750:PRINT_CLOTHTYPE_MAIN_BOTTOM_CHANGING	PRINT_CLOTHTYPE_MAIN_BOTTOM_CHANGING	PRINT_CLOTHTYPE_MAIN_BOTTOM_CHANGING		global	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	750	utf-8-sig	0	1	unreferenced-global
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:763:PRINT_CLOTHTYPE_PANTS_CHANGING	PRINT_CLOTHTYPE_PANTS_CHANGING	PRINT_CLOTHTYPE_PANTS_CHANGING		global	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	763	utf-8-sig	0	0	unreferenced-global
original-game/ERB/システム関係/衣服/SHOP_TAILOR.ERB:1316:TAILOR_SPECIAL	TAILOR_SPECIAL	TAILOR_SPECIAL		global	original-game/ERB/システム関係/衣服/SHOP_TAILOR.ERB	システム関係	1316	utf-8-sig	0	1	unreferenced-global
original-game/ERB/システム関係/衣服/SHOP_TAILOR.ERB:1564:LIFE_LIST_TAILOR	LIFE_LIST_TAILOR	LIFE_LIST_TAILOR		global	original-game/ERB/システム関係/衣服/SHOP_TAILOR.ERB	システム関係	1564	utf-8-sig	0	2	unreferenced-global
original-game/ERB/ミッション関係/MISSION.ERB:357:MISSION_ADD_EXP	MISSION_ADD_EXP	MISSION_ADD_EXP(ARG)		global	original-game/ERB/ミッション関係/MISSION.ERB	ミッション関係	357	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/MISSION.ERB:383:MISSION_LIFELIST_DECIDE	MISSION_LIFELIST_DECIDE	MISSION_LIFELIST_DECIDE(ARG		global	original-game/ERB/ミッション関係/MISSION.ERB	ミッション関係	383	utf-8-sig	0	1	unreferenced-global
original-game/ERB/ミッション関係/MISSION.ERB:394:MISSION_LIFELIST_PARTNER	MISSION_LIFELIST_PARTNER	MISSION_LIFELIST_PARTNER(ARG		global	original-game/ERB/ミッション関係/MISSION.ERB	ミッション関係	394	utf-8-sig	0	1	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB:6:MISSION_TITLE_10	MISSION_TITLE_10	MISSION_TITLE_10		global	original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB	ミッション関係	6	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB:15:MISSION_VISIBLE_10	MISSION_VISIBLE_10	MISSION_VISIBLE_10		global	original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB	ミッション関係	15	utf-8-sig	0	0	unreferenced-global
original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB:29:MISSION_FEE_10	MISSION_FEE_10	MISSION_FEE_10		global	original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB	ミッション関係	29	utf-8-sig	0	0	unreferenced-global
