path	area	line	sourceLabelId	sourceLabel	action	actionKind	text
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	918	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	921	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	924	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	927	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	930	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	933	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	936	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	942	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	945	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	951	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	954	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	957	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	960	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	963	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	966	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	969	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	972	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	975	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	978	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	981	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	984	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	987	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	991	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	994	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	997	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1000	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1003	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1006	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1010	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1013	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1016	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1019	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1023	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1026	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1029	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1033	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1036	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:795:PRINT_CLOTHTYPE_MAIN2	PRINT_CLOTHTYPE_MAIN2	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1044	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1047	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1050	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1053	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1056	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1059	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1062	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1065	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1068	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1071	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1075	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1078	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1081	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1084	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1087	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1090	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1099	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1102	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1106	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1110	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1113	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1116	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1119	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1122	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1125	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1128	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1131	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1134	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1137	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1140	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB	システム関係	1143	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:1040:PRINT_CLOTHTYPE_SPECIAL	PRINT_CLOTHTYPE_SPECIAL	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	122	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:83:PRINT_HAIRSTYLE_4COUNT	PRINT_HAIRSTYLE_4COUNT	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	125	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:83:PRINT_HAIRSTYLE_4COUNT	PRINT_HAIRSTYLE_4COUNT	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	128	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:83:PRINT_HAIRSTYLE_4COUNT	PRINT_HAIRSTYLE_4COUNT	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	131	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:83:PRINT_HAIRSTYLE_4COUNT	PRINT_HAIRSTYLE_4COUNT	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	134	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:83:PRINT_HAIRSTYLE_4COUNT	PRINT_HAIRSTYLE_4COUNT	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	137	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:83:PRINT_HAIRSTYLE_4COUNT	PRINT_HAIRSTYLE_4COUNT	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	140	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:83:PRINT_HAIRSTYLE_4COUNT	PRINT_HAIRSTYLE_4COUNT	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	143	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:83:PRINT_HAIRSTYLE_4COUNT	PRINT_HAIRSTYLE_4COUNT	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	146	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:83:PRINT_HAIRSTYLE_4COUNT	PRINT_HAIRSTYLE_4COUNT	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	149	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:83:PRINT_HAIRSTYLE_4COUNT	PRINT_HAIRSTYLE_4COUNT	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	152	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:83:PRINT_HAIRSTYLE_4COUNT	PRINT_HAIRSTYLE_4COUNT	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	155	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:83:PRINT_HAIRSTYLE_4COUNT	PRINT_HAIRSTYLE_4COUNT	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	158	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:83:PRINT_HAIRSTYLE_4COUNT	PRINT_HAIRSTYLE_4COUNT	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	161	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:83:PRINT_HAIRSTYLE_4COUNT	PRINT_HAIRSTYLE_4COUNT	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	171	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:167:PRINT_HAIRSTYLE_TAILOR	PRINT_HAIRSTYLE_TAILOR	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	174	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:167:PRINT_HAIRSTYLE_TAILOR	PRINT_HAIRSTYLE_TAILOR	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	177	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:167:PRINT_HAIRSTYLE_TAILOR	PRINT_HAIRSTYLE_TAILOR	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	180	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:167:PRINT_HAIRSTYLE_TAILOR	PRINT_HAIRSTYLE_TAILOR	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	183	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:167:PRINT_HAIRSTYLE_TAILOR	PRINT_HAIRSTYLE_TAILOR	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	186	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:167:PRINT_HAIRSTYLE_TAILOR	PRINT_HAIRSTYLE_TAILOR	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	189	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:167:PRINT_HAIRSTYLE_TAILOR	PRINT_HAIRSTYLE_TAILOR	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	192	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:167:PRINT_HAIRSTYLE_TAILOR	PRINT_HAIRSTYLE_TAILOR	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	195	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:167:PRINT_HAIRSTYLE_TAILOR	PRINT_HAIRSTYLE_TAILOR	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	198	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:167:PRINT_HAIRSTYLE_TAILOR	PRINT_HAIRSTYLE_TAILOR	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	201	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:167:PRINT_HAIRSTYLE_TAILOR	PRINT_HAIRSTYLE_TAILOR	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	204	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:167:PRINT_HAIRSTYLE_TAILOR	PRINT_HAIRSTYLE_TAILOR	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	207	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:167:PRINT_HAIRSTYLE_TAILOR	PRINT_HAIRSTYLE_TAILOR	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB	システム関係	210	original-game/ERB/システム関係/衣服/FUNC_HAIRSTYLE.ERB:167:PRINT_HAIRSTYLE_TAILOR	PRINT_HAIRSTYLE_TAILOR	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB	システム関係	86	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:83:PRINT_SHOESTYPE_MAIN	PRINT_SHOESTYPE_MAIN	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB	システム関係	89	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:83:PRINT_SHOESTYPE_MAIN	PRINT_SHOESTYPE_MAIN	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB	システム関係	92	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:83:PRINT_SHOESTYPE_MAIN	PRINT_SHOESTYPE_MAIN	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB	システム関係	95	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:83:PRINT_SHOESTYPE_MAIN	PRINT_SHOESTYPE_MAIN	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB	システム関係	98	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:83:PRINT_SHOESTYPE_MAIN	PRINT_SHOESTYPE_MAIN	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB	システム関係	101	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:83:PRINT_SHOESTYPE_MAIN	PRINT_SHOESTYPE_MAIN	RETURN	exit	RETURN 0
original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB	システム関係	104	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:83:PRINT_SHOESTYPE_MAIN	PRINT_SHOESTYPE_MAIN	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB	システム関係	107	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:83:PRINT_SHOESTYPE_MAIN	PRINT_SHOESTYPE_MAIN	RETURN	exit	RETURN 1
original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB	システム関係	110	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:83:PRINT_SHOESTYPE_MAIN	PRINT_SHOESTYPE_MAIN	RETURN	exit	RETURN 1
